Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,,,,,,,,
Agra to Chandigarh,https://www.redbus.in/bus-tickets/agra-to-chandigarh,Chandigarh Transport Undertaking (CTU) - 165907,HVAC Seater (2+3),17:00,11h 00m,04:00,3.4,INR 740.6,47 Seats available
Agra to Chandigarh,https://www.redbus.in/bus-tickets/agra-to-chandigarh,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,09h 10m,07:40,3.6,924,31 Seats available
Haldwani to Chandigarh,https://www.redbus.in/bus-tickets/haldwani-to-chandigarh,Shree Mahaveer Travels Jaipur,VE A/C Seater / Sleeper (2+1),18:50,10h 40m,05:30,3.9,764,23 Seats available
Haldwani to Chandigarh,https://www.redbus.in/bus-tickets/haldwani-to-chandigarh,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:20,09h 50m,05:10,3.2,832,28 Seats available
Haldwani to Chandigarh,https://www.redbus.in/bus-tickets/haldwani-to-chandigarh,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),18:15,10h 15m,04:30,1.0,INR 799,32 Seats available
Haldwani to Chandigarh,https://www.redbus.in/bus-tickets/haldwani-to-chandigarh,Shree Mahaveer Travels Jaipur,A/C Seater/Sleeper (2+1),17:50,10h 40m,04:30,3.5,INR 849,20 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),21:15,07h 15m,04:30,4.7,685,31 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:30,07h 15m,03:45,4.7,487,36 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:50,07h 30m,04:20,4.4,684,31 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,AdHarikesh Tour N Travels,A/C Sleeper (2+1),21:10,07h 20m,04:30,4.1,INR 550,15 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),21:30,07h 20m,04:50,4.5,650,30 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,07h 15m,02:00,4.6,770,33 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,New Pal Travels,A/C Sleeper (2+1),22:00,07h 30m,05:30,4.4,539,25 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,AdRadhe Travels,Bharat Benz A/C Sleeper (2+1),21:35,07h 50m,05:25,3.9,499,12 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Laxmi holidays,VE A/C Seater / Sleeper (2+1),22:15,06h 55m,05:10,4.4,487,43 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Zimindara Travels,A/C Seater / Sleeper (2+1),13:15,07h 30m,20:45,4.0,480,22 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),17:35,07h 55m,01:30,4.4,487,24 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Zimindara Travels,AC Sleeper (2+1),20:50,07h 30m,04:20,4.1,568,13 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Zimindara Travels,AC Sleeper (2+1),14:55,08h 00m,22:55,4.2,568,25 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:15,07h 25m,03:40,4.3,770,30 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Moon Light Travels Katra,A/C Sleeper (2+1),20:15,08h 05m,04:20,4.1,584,23 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Baru travels,A/C Seater / Sleeper (2+2),21:45,07h 20m,05:05,4.1,INR 499,31 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jamna Travels-Jammu,AshokLeyland Stile A/C,21:00,07h 30m,04:30,3.9,INR 550,16 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,New Pal Travels,A/C Sleeper (2+1),21:30,07h 45m,05:15,3.8,539,25 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Khurana Bus Service,Volvo A/C (2+2),13:30,07h 20m,20:50,3.8,552,31 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Zimindara Travels,AC Sleeper (2+1),21:30,07h 30m,05:00,3.1,568,13 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Hari Das Tour &Travels,Bharat Benz A/C Seater /Sleeper (2+1),16:20,07h 38m,23:58,4.4,INR 499,25 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,City Land Travels,A/C Seater/Sleeper (2+1),20:30,07h 45m,04:15,3.6,619,32 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),21:45,07h 20m,05:05,4.2,500,21 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Moon Light Travels Katra,A/C Sleeper (2+1),22:15,07h 50m,06:05,3.6,584,30 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Khurana Bus Service,Volvo A/C (2+2),13:30,07h 40m,21:10,3.8,637,33 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:50,07h 30m,04:20,5.0,INR 449,32 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),18:15,07h 45m,02:00,4.4,684,27 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),20:15,07h 15m,03:30,4.0,830,15 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Sleeper (2+2),20:00,07h 55m,03:55,3.4,INR 650,30 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Ashok Bus Service,VE A/C Seater / Sleeper (2+1),20:30,07h 20m,03:50,4.2,499,39 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),14:30,07h 25m,21:55,3.7,449,41 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Radhe Travels,Bharat Benz A/C Sleeper (2+1),21:35,07h 15m,04:50,3.9,499,14 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),14:30,07h 35m,22:05,3.7,449,41 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),14:30,07h 15m,21:45,3.7,449,41 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jamna Travels-Jammu,AshokLeyland Stile A/C,21:45,07h 30m,05:15,2.4,INR 599,17 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Apex Bus Travels,A/C Seater / Sleeper (2+2),21:45,04h 45m,02:30,2.7,629,34 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Big Bus,A/C Seater / Sleeper (2+2),21:00,06h 30m,03:30,2.5,699,34 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Big Bus,A/C Seater / Sleeper (2+2),18:30,06h 30m,01:00,2.5,695,28 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Big Bus,A/C Seater / Sleeper (2+2),23:00,06h 30m,05:30,2.5,699,32 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Just kailash,A/C Seater / Sleeper (2+2),21:45,07h 15m,05:00,2.8,479,46 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Awadh Travels,A/C Sleeper (2+1),21:30,07h 15m,04:45,3.2,600,36 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Travel Point,A/C Seater / Sleeper (2+2),15:45,07h 45m,23:30,2.8,528,44 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),18:45,07h 15m,02:00,4.5,600,26 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Gola Bus Service,A/C Seater/Sleeper (2+1),20:20,07h 30m,03:50,4.4,INR 499,33 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Zingbus Plus,A/C Sleeper (2+1),21:20,08h 20m,05:40,4.3,671,25 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Shiv Mohan Travels,AC Sleeper (2+1),18:30,09h 00m,03:30,4.3,1243,36 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),20:15,07h 25m,03:40,4.1,INR 799,20 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Baru travels,A/C Seater / Sleeper (2+2),21:45,07h 05m,04:50,4.0,INR 499,33 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Awadh Travels,A/C Sleeper (2+2),20:55,07h 05m,04:00,3.8,1109,46 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Lucky Bus Service,VE A/C Sleeper (2+2),21:00,07h 45m,04:45,3.5,1439,28 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,RK Holiday,A/C Seater / Sleeper (2+2),22:10,07h 50m,06:00,3.1,INR 550,26 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Lavish Travels,A/C Seater / Sleeper (2+2),16:35,08h 40m,01:15,3.1,INR 450,33 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),18:30,06h 00m,00:30,2.6,INR 699,24 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),17:30,09h 15m,02:45,4.1,INR 799,20 Seats available
Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Shub Yatra Holidays,A/C Sleeper (2+2),21:15,08h 00m,05:15,2.0,INR 1299,10 Seats available
Chandigarh to Narnaul,https://www.redbus.in/bus-tickets/chandigarh-to-narnaul,GK Travels,A/C Seater/Sleeper (2+1),22:15,04h 45m,03:00,4.9,INR 599,28 Seats available
Chandigarh to Narnaul,https://www.redbus.in/bus-tickets/chandigarh-to-narnaul,Vijay Tour and Travels,Volvo Multi Axle Sleeper B11R (2+1),21:00,06h 00m,03:00,5.0,1017,27 Seats available
Chandigarh to Narnaul,https://www.redbus.in/bus-tickets/chandigarh-to-narnaul,,,,,,,,
Chandigarh to Narnaul,https://www.redbus.in/bus-tickets/chandigarh-to-narnaul,,,,,,,,
Chandigarh to Narnaul,https://www.redbus.in/bus-tickets/chandigarh-to-narnaul,,,,,,,,
Chandigarh to Jawala Ji,https://www.redbus.in/bus-tickets/chandigarh-to-jawala-ji,HRTC - 1564,Ordinary 3+2 Non AC Seater,12:15,05h 15m,17:30,3.9,INR 325,27 Seats available
Chandigarh to Jawala Ji,https://www.redbus.in/bus-tickets/chandigarh-to-jawala-ji,HRTC - 573,Ordinary 3+2 Non AC Seater,19:40,04h 35m,00:15,3.9,INR 343,37 Seats available
Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu,Chandigarh Transport Undertaking (CTU) - 165940,HVAC Seater (2+3),15:40,09h 25m,01:05,3.7,INR 638.8,47 Seats available
Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:50,07h 10m,06:00,4.5,489,30 Seats available
Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:05,06h 55m,06:00,4.5,487,34 Seats available
Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu,,,,,,,,
Chandigarh to Jammu (j and k),https://www.redbus.in/bus-tickets/chandigarh-to-jammu,,,,,,,,
Firozpur to Chandigarh,https://www.redbus.in/bus-tickets/ferozpur-to-chandigarh,Chandigarh Transport Undertaking (CTU) - 165790,HVAC Seater (2+3),13:18,05h 20m,18:38,4.1,INR 442.9,47 Seats available
Firozpur to Chandigarh,https://www.redbus.in/bus-tickets/ferozpur-to-chandigarh,Jujhar Travels,Mercedes A/C Seater (2+2),14:40,04h 50m,19:30,4.3,INR 650,49 Seats available
Firozpur to Chandigarh,https://www.redbus.in/bus-tickets/ferozpur-to-chandigarh,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),23:30,04h 00m,03:30,2.6,INR 666,43 Seats available
Hansi to Chandigarh,https://www.redbus.in/bus-tickets/hansi-to-chandigarh,Chandigarh Transport Undertaking (CTU) - 165857,HVAC Seater (2+3),13:30,06h 00m,19:30,3.9,INR 400,47 Seats available
Chandigarh to Haldwani,https://www.redbus.in/bus-tickets/chandigarh-to-haldwani,Shree Mahaveer Travels Jaipur,VE A/C Seater / Sleeper (2+1),22:00,09h 55m,07:55,4.1,719,26 Seats available
Chandigarh to Haldwani,https://www.redbus.in/bus-tickets/chandigarh-to-haldwani,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:30,10h 00m,07:30,4.3,647,30 Seats available
Chandigarh to Haldwani,https://www.redbus.in/bus-tickets/chandigarh-to-haldwani,,,,,,,,
Chandigarh to Haldwani,https://www.redbus.in/bus-tickets/chandigarh-to-haldwani,,,,,,,,
Chandigarh to Firozpur,https://www.redbus.in/bus-tickets/chandigarh-to-ferozpur,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),11:35,04h 55m,16:30,4.2,INR 666,35 Seats available
Chandigarh to Firozpur,https://www.redbus.in/bus-tickets/chandigarh-to-ferozpur,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),12:55,04h 35m,17:30,4.6,INR 666,46 Seats available
Chandigarh to Firozpur,https://www.redbus.in/bus-tickets/chandigarh-to-ferozpur,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),14:13,04h 05m,18:18,3.8,INR 650,45 Seats available
Chandigarh to Firozpur,https://www.redbus.in/bus-tickets/chandigarh-to-ferozpur,,,,,,,,
Chandigarh to Firozpur,https://www.redbus.in/bus-tickets/chandigarh-to-ferozpur,,,,,,,,
