Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,APSRTC - 9267,INDRA(A.C. Seater),10:30,05h 30m,16:00,2.7,INR 422,31 Seats available
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,APSRTC - 9255,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:30,05h 45m,17:15,3.7,INR 353,33 Seats available
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,APSRTC - 6015,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:30,05h 45m,19:15,3.9,INR 353,30 Seats available
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,APSRTC - 50194,,14:30,05h 30m,20:00,,INR 524,
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,,,,,,,,
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,,,,,,,,
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,,,,,,,,
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,,,,,,,,
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,,,,,,,,
Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,,,,,,,,
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,APSRTC - 4197,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:30,08h 20m,18:50,4.0,INR 451,31 Seats available
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,APSRTC - 4612,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,08h 45m,04:00,4.2,INR 483,26 Seats available
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,APSRTC - 4249,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,08h 35m,04:20,3.8,INR 483,31 Seats available
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,,,,,,,,
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,,,,,,,,
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,,,,,,,,
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,,,,,,,,
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,,,,,,,,
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,,,,,,,,
Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,,,,,,,,
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4244,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,06h 30m,20:30,3.9,INR 451,29 Seats available
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4246,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:00,08h 03m,00:03,3.7,INR 483,33 Seats available
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4256,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,06h 15m,02:45,3.3,INR 451,32 Seats available
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,,,,,,,,
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,,,,,,,,
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,,,,,,,,
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,,,,,,,,
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,,,,,,,,
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,,,,,,,,
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,,,,,,,,
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 2559,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:45,08h 45m,03:30,3.0,INR 569,34 Seats available
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 2563,INDRA(A.C. Seater),19:30,07h 45m,03:15,3.7,INR 649,38 Seats available
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 4797,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,11h 25m,07:40,1.9,INR 668,31 Seats available
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,APSRTC - 4972,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,08h 35m,04:50,4.2,INR 569,27 Seats available
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,,,,,,,,
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,,,,,,,,
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,,,,,,,,
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,,,,,,,,
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,,,,,,,,
Hyderabad to Eluru,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,,,,,,,,
Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,APSRTC - 23879,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:00,06h 50m,18:50,1.6,INR 537,33 Seats available
Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,APSRTC - 4796,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,11h 10m,06:40,4.3,INR 668,24 Seats available
Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,APSRTC - 4798,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,09h 15m,05:00,3.9,INR 631,29 Seats available
Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,,,,,,,,
Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,,,,,,,,
Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,,,,,,,,
Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,,,,,,,,
Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,,,,,,,,
Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,,,,,,,,
Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,,,,,,,,
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 52523,Express(Non AC Seater),11:00,04h 45m,15:45,3.6,INR 205,45 Seats available
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 52525,Express(Non AC Seater),12:15,04h 30m,16:45,1.7,INR 205,45 Seats available
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 52593,Express(Non AC Seater),13:30,05h 00m,18:30,3.6,INR 190,41 Seats available
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,,,,,,,,
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,,,,,,,,
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,,,,,,,,
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,,,,,,,,
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,,,,,,,,
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,,,,,,,,
Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,,,,,,,,
Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,APSRTC - 6006,INDRA(A.C. Seater),15:00,03h 15m,18:15,4.0,INR 279,15 Seats available
Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,APSRTC - 5675,Express(Non AC Seater),16:00,02h 20m,18:20,3.8,INR 143,7 Seats available
Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,APSRTC - 5759,Express(Non AC Seater),17:45,02h 25m,20:10,3.4,INR 143,25 Seats available
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,APSRTC - 47136,Express(Non AC Seater),10:30,03h 30m,14:00,3.7,INR 143,41 Seats available
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,APSRTC - 9267,INDRA(A.C. Seater),10:30,03h 45m,14:15,3.8,INR 279,31 Seats available
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,APSRTC - 9126,Express(Non AC Seater),11:15,03h 15m,14:30,3.7,INR 157,43 Seats available
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,APSRTC - 6225,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",15:00,03h 45m,18:45,3.5,INR 226,26 Seats available
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,,,,,,,,
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,,,,,,,,
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,,,,,,,,
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,,,,,,,,
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,,,,,,,,
Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,,,,,,,,
Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 36400,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:00,03h 34m,14:34,4.6,INR 302,29 Seats available
Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 36430,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,03h 34m,17:34,4.0,INR 302,34 Seats available
Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 4408,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,03h 34m,18:34,3.8,INR 302,34 Seats available
Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,,,,,,,,
Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,,,,,,,,
Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,,,,,,,,
Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,,,,,,,,
Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,,,,,,,,
Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,,,,,,,,
Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,,,,,,,,
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 3270,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:30,04h 30m,15:00,2.4,INR 312,35 Seats available
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 35101,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:35,04h 10m,14:45,3.8,INR 344,33 Seats available
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 4377,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:05,05h 10m,16:15,4.1,INR 344,33 Seats available
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,,,,,,,,
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,,,,,,,,
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,,,,,,,,
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,,,,,,,,
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,,,,,,,,
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,,,,,,,,
Rajahmundry to Visakhapatnam,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,,,,,,,,
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,APSRTC - 6431,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:00,06h 05m,17:05,3.7,INR 470,34 Seats available
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,APSRTC - 6462,INDRA(A.C. Seater),11:50,05h 56m,17:46,3.5,INR 606,32 Seats available
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,APSRTC - 6424,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05h 30m,02:30,2.5,INR 470,34 Seats available
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,,,,,,,,
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,,,,,,,,
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,,,,,,,,
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,,,,,,,,
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,,,,,,,,
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,,,,,,,,
Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,,,,,,,,
